kepid,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq
6435936,CONFIRMED,56.0560754,201.16578,4.685,1626.0,1.94,233.0
6522242,CONFIRMED,41.408316686,195.78745,5.0264,22838.9,11.38,453.0
6526710,CANDIDATE,39.74893077,172.854644,7.3051,15178.9,14.21,552.0
3247396,FALSE POSITIVE,8.8111022,136.4568,5.0683,401.1,63.66,1399.0
6587280,CONFIRMED,5.715425977,174.87931,2.5242,908.1,2.47,850.0
6587280,CONFIRMED,20.0261412,146.91109,1.611,421.2,2.28,559.0
8686150,FALSE POSITIVE,51.42598578,173.535933,16.9422,66067.7,29.66,549.0
8689031,CONFIRMED,21.80451611,190.49737,3.4097,1144.9,2.6,543.0
8689373,CONFIRMED,10.28194593,175.33988,3.4366,1110.7,2.53,680.0
8689373,CONFIRMED,18.11993039,182.61535,4.2309,1506.9,2.95,563.0
11359879,CONFIRMED,4.942783419,136.3294353,3.25346,11144.7,10.62,1008.0
8689373,CONFIRMED,3.78402867,133.28133,1.9012,426.1,1.7,949.0
8826878,CONFIRMED,5.15448142,171.6389,3.228,697.5,2.94,964.0
1718189,CONFIRMED,21.85362905,144.32031,3.439,355.6,1.75,618.0
1718189,CONFIRMED,13.0607936,137.63148,3.215,236.6,1.45,734.0
1718189,FALSE POSITIVE,86.723653,195.3511,4.852,241.0,1.43,391.0
1431122,CANDIDATE,4.2989201,132.86187,2.747,237.6,2.12,1046.0
3858949,FALSE POSITIVE,25.9518461,154.88212,14.581,1058.5,22.32,521.0
8644288,CONFIRMED,14.85890852,128.154869,3.5252,3269.0,5.94,720.0
3858824,FALSE POSITIVE,25.9518536,154.88278,14.755,2017.9,24.6,494.0
8240904,CONFIRMED,107.7214092,354.19522,8.042,1396.2,4.75,421.0
8244190,FALSE POSITIVE,1.09206833,133.19403,1.8596,219.2,1.29,1611.0
4180280,CONFIRMED,4.176254191,133.090415,3.6716,1360.1,3.07,876.0
8229696,CONFIRMED,10.12805158,139.1159,3.517,477.4,1.95,767.0
8262210,FALSE POSITIVE,1.613001111,178.52846,2.394,104.1,1.25,1680.0
10272640,CONFIRMED,3.770551475,357.11836,3.8077,12440.0,12.05,1302.0
10232123,CANDIDATE,1.343767797,133.275862,1.9405,4702.6,18.66,2654.0
8280511,CANDIDATE,21.7203362,134.7659,4.252,87.8,0.8,594.0
2307199,CANDIDATE,13.4471791,132.830555,3.0454,1428.2,5.24,848.0
10287248,FALSE POSITIVE,4.722254104,178.243313,3.451,82670.0,14.45,557.0
10351767,FALSE POSITIVE,0.635069939,134.0209283,2.07171,33117.3,57.77,2351.0
10295951,CANDIDATE,6.810823723,136.04667,7.98574,14446.8,26.06,1626.0
10342041,FALSE POSITIVE,0.933746515,133.387415,6.6522,2936.6,25.54,1508.0
10514770,FALSE POSITIVE,1.872421727,134.366162,1.5261,3018.9,5.65,1298.0
6690082,CONFIRMED,2.1395563,133.65392,2.0678,266.1,1.76,1425.0
10925104,CONFIRMED,11.776132317,142.705753,2.8971,1430.8,2.08,446.0
6690082,CONFIRMED,4.807103254,134.640371,0.9393,450.5,2.96,1088.0
6448890,CONFIRMED,21.4054422,147.08981,11.721,409.3,11.64,1087.0
6448890,CONFIRMED,10.5007712,135.6479,14.522,183.4,5.68,1378.0
6607447,CANDIDATE,99.6442783,283.236289,5.1772,3215.6,8.48,415.0
6677256,FALSE POSITIVE,3.125814002,356.41184,1.7895,238.8,1.88,1460.0
11960862,CONFIRMED,6.575315881,173.634044,4.3084,2793.3,5.31,1015.0
12020329,CONFIRMED,7.275040844,169.994217,7.5377,3001.0,4.86,833.0
12066335,CONFIRMED,19.27153892,186.77093,2.7594,1219.8,1.93,393.0
12066335,CONFIRMED,10.06524317,136.28906,1.369,1053.3,1.91,488.0
12070811,CONFIRMED,12.3935651,178.74725,3.8896,916.6,2.66,677.0
12110942,CONFIRMED,3.689920099,170.36571,2.6557,426.7,1.89,1147.0
12366084,CONFIRMED,4.431238488,171.015,3.15,1010.9,3.25,1104.0
6599919,FALSE POSITIVE,13.61014819,173.987319,2.594,5732.9,19.02,733.0
6675056,FALSE POSITIVE,10.44331991,175.4046,2.743,1159.8,2.66,667.0
6685526,CONFIRMED,2.237489571,170.81914,1.8119,315.8,1.41,1160.0
6756669,FALSE POSITIVE,5.851520671,173.8228336,3.11058,33003.6,14.62,901.0
6784235,CONFIRMED,3.167893418,172.147959,2.1814,781.2,2.62,1221.0
6849310,CONFIRMED,4.311780262,173.576483,2.7251,1154.0,3.11,1038.0
6849310,CONFIRMED,20.0504494,188.08821,4.556,840.9,2.69,622.0
8883593,CONFIRMED,5.743469797,174.898924,3.4412,1240.2,3.13,982.0
8951215,CANDIDATE,39.4759093,173.31207,2.968,1012.6,4.06,577.0
9016295,FALSE POSITIVE,19.974485239,171.6300909,4.23479,40293.1,26.56,700.0
9077124,CONFIRMED,3.166353562,170.966145,3.3129,1473.4,3.82,1273.0
9097120,FALSE POSITIVE,23.899634407,188.982797,3.81881,20953.1,44.04,652.0
9140402,CANDIDATE,2.494170338,170.852848,1.1221,863.7,2.42,1194.0
1432214,FALSE POSITIVE,161.78832712,214.039,5.31,87750.0,36.14,375.0
2165002,CONFIRMED,16.56806842,146.15285,4.2647,1331.4,2.54,548.0
2165002,CONFIRMED,47.3329299,151.41614,2.708,931.5,2.18,386.0
2441728,FALSE POSITIVE,0.856895349,133.67521,1.3078,82.2,0.82,1881.0
1871056,CONFIRMED,40.8065333,155.71586,13.135,313.9,3.71,772.0
1871056,CONFIRMED,140.10765,216.21749,18.503,266.8,3.42,511.0
1865042,CONFIRMED,3.4815917,132.98828,1.8069,135.2,1.17,1156.0
10223616,FALSE POSITIVE,29.12436474,142.16154,3.4209,6496.0,15.25,356.0
10268907,FALSE POSITIVE,1.103971357,354.58216,0.926,317.9,1.37,1471.0
10166274,CONFIRMED,3.353732008,134.869597,1.4598,1264.7,1.65,615.0
10166274,CONFIRMED,6.877446033,132.08426,1.3692,1632.3,2.05,484.0
10166274,CONFIRMED,28.46464804,158.03986,2.6657,1629.8,1.87,301.0
10158990,FALSE POSITIVE,1.096583368,133.61436,2.1188,308.5,1.35,1474.0
9904059,CANDIDATE,102.9641952,158.07473,15.735,1896.7,39.0,797.0
10342065,FALSE POSITIVE,0.93374614,133.388153,6.551,1717.5,149.71,3303.0
10352945,FALSE POSITIVE,6.47179275,356.38477,6.788,402.5,2.08,1075.0
10354039,CONFIRMED,64.617518,166.14425,5.796,2486.6,5.4,383.0
10330115,CONFIRMED,13.21409607,140.58492,3.5641,1154.8,2.77,629.0
10426656,CONFIRMED,6.05729966,135.92756,3.7419,385.2,1.94,947.0
8394721,CONFIRMED,52.09081627,158.744665,8.6388,2894.1,7.14,592.0
10426656,CONFIRMED,10.93725572,136.98549,3.0822,421.6,2.41,777.0
6692833,FALSE POSITIVE,10.80487163,134.09498,2.7215,292.7,1.71,857.0
6693640,CONFIRMED,13.71938426,140.74483,5.5677,316.4,1.98,864.0
6441738,CANDIDATE,19.03723442,148.55057,3.3882,401.3,5.74,1051.0
8801343,FALSE POSITIVE,2.73987398,134.5503077,4.15886,20632.2,34.83,2113.0
8488878,FALSE POSITIVE,5.801880653,357.453464,4.2608,41924.0,19.91,964.0
6541920,CONFIRMED,13.02493307,138.176157,4.5706,778.4,2.88,786.0
12366084,CONFIRMED,11.37936986,133.84992,2.6255,1023.5,3.95,806.0
8395660,CONFIRMED,23.9800854,147.537,5.351,104.0,1.31,649.0
12366084,CANDIDATE,0.589376952,131.8694,1.71,80.7,0.93,2162.0
12404086,CONFIRMED,26.39432897,176.05459,3.573,1510.9,3.07,489.0
12470844,CONFIRMED,8.47237911,174.16212,2.7245,1123.5,2.59,751.0
12470844,CONFIRMED,60.4189369,181.16367,5.039,931.3,2.36,390.0
12644822,CONFIRMED,12.611904345,180.892284,5.1497,6105.6,7.4,753.0
6849310,CONFIRMED,9.76734503,186.57718,1.6585,569.1,2.67,791.0
8349582,CONFIRMED,11.523067458,131.969055,3.8757,507.3,3.13,927.0
6862328,CANDIDATE,119.0207044,222.236492,8.1405,7430.5,8.98,366.0
6862603,FALSE POSITIVE,2.861159894,171.648106,1.8832,1014.3,4.37,1355.0
6863998,CONFIRMED,16.08518937,180.28319,3.984,1442.4,3.68,613.0
6867155,CANDIDATE,235.9986399,208.399822,8.2284,20714.6,10.59,188.0
6948054,CONFIRMED,7.49018305,174.95037,2.7297,1123.6,2.56,753.0
9141746,CONFIRMED,6.491682808,174.633553,4.301,7163.3,9.66,1062.0
9141746,CONFIRMED,2.85188338,132.1455,2.666,114.9,1.23,1398.0
11974540,CONFIRMED,24.669192732,132.864236,7.03515,7382.3,77.76,1485.0
9159275,FALSE POSITIVE,3.044770796,172.01916,10.0134,1695.0,24.54,1076.0
9166862,CONFIRMED,3.855603916,170.6787843,3.2179,16652.7,13.61,1212.0
9166870,FALSE POSITIVE,3.855599139,170.67957,3.183,1030.9,3.57,1158.0
2438502,FALSE POSITIVE,8.360616221,172.264978,7.5385,28066.3,40.35,1263.0
2309585,FALSE POSITIVE,1.838514968,352.72266,2.7391,2721.7,4.86,1426.0
8644288,CONFIRMED,3.504691252,133.511941,1.9811,315.1,2.03,1165.0
5780460,CONFIRMED,35.61760233,197.03573,8.4559,4634.9,5.17,456.0
5738346,FALSE POSITIVE,30.6113932,374.6216,3.576,3472.0,19.68,317.0
1725016,CONFIRMED,7.40742502,355.49652,3.675,442.0,2.01,938.0
1722276,FALSE POSITIVE,569.934135,248.94045,4.1904,18904.0,38.98,296.0
10149023,FALSE POSITIVE,9.95639775,134.29186,5.615,510.5,28.15,905.0
10141900,CONFIRMED,6.50327035,135.26657,2.591,418.3,1.67,804.0
10141900,CONFIRMED,4.09667624,133.09833,2.19,302.3,1.42,938.0
10141900,CONFIRMED,1.196548464,132.53363,1.2592,224.6,1.25,1414.0
10141900,CANDIDATE,9.6550473,137.07505,2.752,313.1,1.45,705.0
10157458,CONFIRMED,7.33685101,138.5829,3.548,325.8,1.52,875.0
10157458,CANDIDATE,4.57797412,135.63058,2.862,125.4,0.96,1024.0
10426656,CONFIRMED,2.97136658,134.38662,2.716,233.3,1.52,1200.0
10528068,CONFIRMED,158.6850022,173.94993,11.5372,898.3,3.08,350.0
10468940,CONFIRMED,2.936527336,135.71829,1.771,352.3,1.92,1209.0
10468940,CONFIRMED,8.01500821,134.8277,3.0137,363.0,2.0,865.0
10341831,FALSE POSITIVE,0.933749941,133.38422,6.606,415.3,12.93,919.0
10337517,CONFIRMED,7.053934488,136.357253,1.7244,511.5,2.36,840.0
10337517,CONFIRMED,4.29263699,134.80018,2.7,61.4,0.68,991.0
8560285,FALSE POSITIVE,85.34092607,386.211642,10.6141,51746.2,1177.65,409.0
8620565,FALSE POSITIVE,0.782045734,134.0214,1.7945,16185.0,45.05,2070.0
8616873,FALSE POSITIVE,0.576078683,134.107265,1.63253,10084.8,23.23,1982.0
8737796,FALSE POSITIVE,0.885747456,134.486834,4.4788,895.2,269.98,4958.0
8462258,FALSE POSITIVE,3.611541977,357.25064,8.6068,2972.3,28.07,1005.0
8454250,CANDIDATE,5.082722475,137.26075,5.9139,1974.1,4.4,1059.0
8494263,FALSE POSITIVE,78.9257421,429.37454,7.5193,17972.0,11.9,398.0
2440757,FALSE POSITIVE,1.433769925,170.403536,1.8868,1976.3,46.58,1920.0
2445129,FALSE POSITIVE,10.31872301,173.31543,3.836,871.7,28.59,876.0
2713049,CONFIRMED,2.539183147,169.67494,2.4282,382.1,2.06,1332.0
3114167,CONFIRMED,6.770300385,170.57662,2.0844,1304.0,2.77,812.0
3114661,FALSE POSITIVE,0.444291966,169.865406,2.0792,10967.4,27.51,1836.0
10875245,CONFIRMED,14.74914825,138.77799,6.0995,430.2,2.89,874.0
3115833,CANDIDATE,10.181584004,177.141891,3.5089,5741.1,7.73,812.0
6948054,CONFIRMED,36.2761238,201.2869,4.7865,1572.6,3.03,445.0
6948054,CONFIRMED,17.46087931,137.26594,2.2641,812.4,2.32,568.0
6948054,CONFIRMED,3.219814777,133.00406,2.0642,488.2,1.69,998.0
6949607,CONFIRMED,5.912273234,172.184012,2.3254,961.4,1.73,585.0
6949607,CONFIRMED,8.98581901,175.68418,2.8606,881.3,1.65,509.0
5094751,CONFIRMED,6.481633073,122.977657,3.784,298.5,2.54,1145.0
7031517,FALSE POSITIVE,12.940668656,179.423014,2.4845,42450.0,22.94,723.0
9171801,FALSE POSITIVE,3.187067566,171.64976,3.119,1037.4,23.88,1079.0
9334289,CONFIRMED,5.826657508,173.011411,2.9183,1539.1,4.09,1013.0
9334289,CONFIRMED,12.41216347,142.54039,3.739,611.3,2.58,787.0
9334289,CONFIRMED,18.74649011,147.13074,3.895,796.8,3.05,686.0
9347899,CONFIRMED,20.86021229,180.017757,5.1937,1910.5,5.5,781.0
9347899,CONFIRMED,42.63427848,141.16954,6.1998,1719.3,5.22,615.0
9347899,CONFIRMED,87.6476068,134.94222,8.871,1009.6,4.0,484.0
892772,FALSE POSITIVE,5.09246539,357.53594,3.659,254.0,1.17,844.0
5728283,FALSE POSITIVE,6.198273591,183.3731434,7.53837,47302.6,19.81,985.0
8127639,FALSE POSITIVE,1.023471798,354.8182,2.3499,861.4,3.78,1727.0
6047498,FALSE POSITIVE,0.51872711,133.676312,1.252,714.1,19.07,1965.0
8125580,CONFIRMED,17.31711739,142.36094,3.1518,1473.0,2.04,454.0
8158127,CONFIRMED,9.42889884,140.1046,4.4481,565.4,4.39,1163.0
8506766,FALSE POSITIVE,48.93786896,140.76639,6.5868,7240.1,24.19,764.0
10148521,FALSE POSITIVE,1.204274435,134.05838,1.3362,185.8,1.19,1564.0
10118816,CONFIRMED,7.71790675,139.15725,1.84,306.8,0.9,502.0
10122255,CONFIRMED,27.6652847,144.8714,6.633,469.2,2.21,641.0
9048161,FALSE POSITIVE,8.667822346,137.341841,4.9658,2121.9,67.37,1303.0
3124412,FALSE POSITIVE,0.948950734,134.368152,4.0245,2133.0,36.87,2103.0
3113266,FALSE POSITIVE,0.995861402,132.346819,1.1507,4993.8,26.93,1477.0
3247268,CONFIRMED,86.67856052,175.597013,10.1289,8244.1,9.83,434.0
10351231,CONFIRMED,7.6746614,133.22431,1.9374,503.0,2.8,957.0
10485179,FALSE POSITIVE,0.445275074,133.971372,2.276,254.7,1.21,1950.0
8394721,CONFIRMED,27.40229859,133.6284,6.8491,747.5,3.63,734.0
10319385,CANDIDATE,0.689210173,133.28584,1.6169,195.0,1.32,1943.0
10482160,CONFIRMED,7.34373964,137.29874,1.1784,574.4,1.84,839.0
10341913,FALSE POSITIVE,0.933749106,134.31831,4.256,186.2,3.22,2863.0
10480921,FALSE POSITIVE,2.037440623,133.59962,3.442,118.6,1.19,1572.0
8848271,FALSE POSITIVE,9.991625291,137.447816,3.8552,3450.5,38.93,907.0
8751933,CONFIRMED,86.64764448,173.794641,4.2326,7311.6,9.4,419.0
8630788,CONFIRMED,36.33750453,160.39806,7.06,2828.4,5.3,513.0
6541920,CONFIRMED,22.687155,148.455435,5.4921,960.0,3.2,653.0
8630788,CONFIRMED,14.64613058,136.5227,5.688,593.5,2.22,694.0
8630788,CONFIRMED,148.272013,138.00557,4.192,1707.4,4.3,321.0
8823426,FALSE POSITIVE,1.506507172,178.18515,4.5346,880.9,13.4,801.0
3120431,FALSE POSITIVE,3.341913228,171.63943,3.813,725.3,21.55,1032.0
3246984,CANDIDATE,1.626630225,169.820171,2.1145,1620.6,32.43,1547.0
3342970,CONFIRMED,2.711504086,170.03417,3.0099,837.5,3.12,1420.0
3342970,CONFIRMED,7.21203748,172.81782,4.0491,950.4,3.32,1025.0
3351888,CONFIRMED,1.625522174,170.8266564,2.38963,7969.0,9.73,1579.0
3453214,CANDIDATE,19.620346923,181.881819,2.0038,21724.6,13.6,643.0
3554600,FALSE POSITIVE,7.544039,171.7982,6.222,322.6,17.47,838.0
7109675,CONFIRMED,33.60123371,186.680343,4.4056,7425.9,8.46,495.0
7109675,CONFIRMED,6.76652928,138.0637,2.9004,450.7,1.97,845.0
7118364,CONFIRMED,4.347288783,172.23343,2.1024,451.6,2.36,1174.0
7134976,CONFIRMED,4.601811819,169.98108,2.2607,755.9,2.35,896.0
7134976,CONFIRMED,11.18719905,137.17814,3.252,353.6,1.55,667.0
7135852,CONFIRMED,4.220965778,170.622433,3.0854,2260.0,2.62,595.0
7270230,FALSE POSITIVE,6.998099523,171.898913,2.0488,20285.0,588.66,853.0
5297298,CANDIDATE,34.193600311,155.2966351,5.41382,13714.8,21.95,778.0
9347899,CANDIDATE,9.61731426,142.47479,3.8692,234.0,1.94,1010.0
9388479,CONFIRMED,9.467821474,178.415842,2.4327,2237.0,2.13,407.0
9388479,CONFIRMED,0.893040969,134.540342,1.0981,741.7,1.24,893.0
9406990,CONFIRMED,20.83426731,176.58569,4.0454,988.4,2.74,595.0
9415172,CONFIRMED,9.94602357,171.70192,3.3862,994.5,3.12,807.0
9415172,CONFIRMED,1.04562195,133.91912,1.8955,213.0,1.45,1710.0
8158127,CONFIRMED,4.08897299,135.76402,3.585,157.9,2.36,1537.0
8158127,CANDIDATE,16.9972894,143.87301,2.585,225.0,3.14,956.0
8176653,FALSE POSITIVE,2.866680334,134.066374,1.1264,712.4,2.93,1045.0
8174625,CONFIRMED,17.44486016,141.6802,4.445,826.9,3.24,679.0
8183911,FALSE POSITIVE,8.30697421,137.08254,2.76,158.7,37.99,1246.0
2309719,FALSE POSITIVE,54.35635067,164.070221,6.4345,10510.4,38.81,566.0
2558363,FALSE POSITIVE,0.54624855,178.5614,2.0543,639.7,18.93,1837.0
3247268,CONFIRMED,12.21828097,140.321095,2.6969,1843.4,5.1,835.0
3232859,FALSE POSITIVE,8.387210055,138.903759,1.6477,4952.0,72.52,1211.0
3098184,FALSE POSITIVE,15.2384539,369.56902,19.292,7019.0,9.84,829.0
3239636,FALSE POSITIVE,0.528755447,133.38227,5.714,408.5,47.75,3271.0
2721030,CONFIRMED,6.10027621,135.58656,4.7476,766.6,2.59,990.0
3329204,CANDIDATE,51.59809554,203.979914,2.0153,5869.2,6.57,449.0
3240706,FALSE POSITIVE,5.48990788,134.10438,4.02,598.9,23.6,1039.0
10350571,CONFIRMED,31.5925809,142.9649,13.566,145.1,1.78,688.0
10350571,CONFIRMED,17.157236,133.68951,11.284,110.4,1.55,844.0
10350571,FALSE POSITIVE,93.881556,131.5771,20.644,188.7,2.02,479.0
3749365,CONFIRMED,1.97376085,178.6894194,1.82542,30222.4,8.78,753.0
3547091,FALSE POSITIVE,3.305577989,180.68154,2.5903,17971.0,25.89,1027.0
3869825,FALSE POSITIVE,4.800653901,134.365782,9.0419,15304.4,16.91,1347.0
8394721,CONFIRMED,13.48457668,136.61808,5.0197,653.5,3.39,929.0
8766222,FALSE POSITIVE,5.2972293,177.95111,3.799,1210.5,47.7,2867.0
8678594,CONFIRMED,133.460999,216.04334,11.4997,5032.9,11.21,433.0
8678594,CONFIRMED,15.19423359,142.73422,3.106,367.8,3.69,893.0
8703884,FALSE POSITIVE,14.17098745,359.82956,3.4804,3070.8,4.19,608.0
8560840,FALSE POSITIVE,31.9734169,133.86598,13.262,1414.4,24.1,442.0
8612847,CONFIRMED,14.13175309,142.26044,4.0136,1033.0,3.02,675.0
8552583,FALSE POSITIVE,1.061934816,133.84801,3.2551,437.2,25.72,1660.0
3641726,CONFIRMED,9.02930689,177.20422,3.1449,1019.8,2.57,757.0
3734868,FALSE POSITIVE,10.328035714,174.581054,7.7915,16917.7,13.28,843.0
5812701,CONFIRMED,17.855221681,146.596466,7.41287,9065.2,13.16,911.0
10875245,CONFIRMED,4.90144976,138.60548,4.1654,140.7,1.7,1262.0
3832474,CONFIRMED,143.2063047,154.23552,8.9302,10565.7,8.9,308.0
3832474,CONFIRMED,60.32494216,243.892578,6.6188,20280.4,12.19,411.0
3836375,FALSE POSITIVE,1.540397253,170.50479,2.1541,816.1,25.69,1470.0
7287995,CONFIRMED,5.95489993,170.955871,2.3892,1410.7,2.33,635.0
7287995,CONFIRMED,12.03987488,181.22536,2.7363,1250.6,2.18,502.0
9941662,CONFIRMED,1.763587535,120.5659254,3.16877,4590.6,21.42,3559.0
5094751,CONFIRMED,21.22261195,137.57403,6.5093,366.0,2.48,771.0
7287995,CONFIRMED,20.83762895,132.08488,2.3734,439.0,1.42,418.0
7303253,CONFIRMED,23.58917143,173.81994,5.073,1200.7,3.16,487.0
7366258,CONFIRMED,26.44439337,194.12074,3.9783,1843.5,3.91,562.0
9415172,CONFIRMED,5.71462396,132.63866,2.336,297.8,1.78,971.0
9466668,CONFIRMED,3.388012244,170.5336,2.6849,280.1,2.11,1315.0
9466668,CONFIRMED,5.83909761,132.09261,3.1915,273.6,2.06,1097.0
9466668,CONFIRMED,1.620467654,132.06388,2.1888,159.6,1.57,1681.0
7684873,FALSE POSITIVE,2.947376671,171.522978,2.0911,433.2,403.59,2404.0
7778437,CONFIRMED,5.014234733,133.174289,4.589,6536.0,10.63,1308.0
9466668,CONFIRMED,10.6816951,131.55082,3.605,307.8,2.3,897.0
2716853,CONFIRMED,18.82744023,196.19088,4.664,1006.2,2.7,632.0
2716853,FALSE POSITIVE,68.832195,172.12379,3.31,678.1,2.35,411.0
2445154,FALSE POSITIVE,8.4120069,139.64745,3.923,819.6,1.71,590.0
3964562,FALSE POSITIVE,3.012476582,135.259271,3.1424,1138.5,65.25,2371.0
8559644,CONFIRMED,224.7789355,142.095338,11.1899,3487.5,7.67,333.0
2715135,CONFIRMED,5.747711909,133.29939,1.8923,820.1,1.86,641.0
2574201,FALSE POSITIVE,37.4783492,157.31713,5.317,1467.9,10.05,262.0
1996679,FALSE POSITIVE,145.5624926,146.0588,5.4126,2931.6,40.15,387.0
2853093,CONFIRMED,161.5278347,198.00137,3.6734,4653.6,8.19,366.0
3228824,FALSE POSITIVE,0.73093905,355.90306,2.8437,451.1,1.45,1488.0
3245969,CONFIRMED,11.39102358,137.70864,2.303,448.6,1.67,618.0
3231341,CONFIRMED,12.33343853,137.58782,6.221,536.4,4.12,915.0
3231341,CONFIRMED,8.14515981,140.56811,5.073,446.8,3.43,1050.0
3231341,CONFIRMED,18.9985279,144.74157,4.529,430.7,43.17,792.0
3655332,FALSE POSITIVE,15.06649901,140.654788,5.9885,36348.0,56.44,932.0
4042026,FALSE POSITIVE,34.82008158,163.015559,11.1711,18847.8,11.36,459.0
3344419,FALSE POSITIVE,0.651784374,133.111707,2.0141,2779.3,33.65,2090.0
3865567,FALSE POSITIVE,11.11620211,133.100575,4.211,4843.9,8.96,853.0
3544689,FALSE POSITIVE,1.922861499,134.658644,3.5734,1916.2,5.09,1392.0
4037164,FALSE POSITIVE,0.635445336,134.184037,1.8592,2547.4,19.0,1177.0
3443790,FALSE POSITIVE,1.665784138,133.863028,1.8946,2006.2,97.27,2636.0
6541920,CONFIRMED,31.99552485,154.160745,4.2817,1376.1,4.12,582.0
8547140,CONFIRMED,11.41926141,137.66894,3.9908,915.6,1.48,419.0
8519253,FALSE POSITIVE,5.93821065,136.52839,2.5128,522.5,61.63,996.0
8813698,CANDIDATE,268.9410974,360.070904,5.4434,9010.2,13.57,321.0
8757910,FALSE POSITIVE,0.655001616,133.176794,1.8136,271.2,31.77,3162.0
8564587,CONFIRMED,5.729317577,138.559971,1.1816,865.4,2.41,850.0
8564587,CONFIRMED,11.60908533,133.99324,2.2603,489.3,1.71,671.0
3838486,FALSE POSITIVE,2.99025443,171.9834,5.414,589.2,1.7,918.0
3935914,CONFIRMED,1.594745374,170.6483505,1.9604,15044.5,11.3,1539.0
3940418,CONFIRMED,4.783002698,170.508434,2.335,1008.7,2.5,886.0
4049131,CONFIRMED,20.50588921,181.43428,4.0595,2105.5,3.41,518.0
4139816,CONFIRMED,3.340218842,171.979062,1.9104,1632.6,2.03,656.0
4139816,CONFIRMED,20.06036336,147.46554,3.3203,1494.7,1.96,361.0
4139816,CONFIRMED,46.1842039,165.23729,4.758,1394.7,1.83,273.0
7366258,CONFIRMED,51.53997972,174.055011,6.3994,3644.3,5.51,450.0
7366258,CONFIRMED,5.902245782,136.78393,2.9003,702.3,2.43,926.0
7366258,CONFIRMED,2.382951591,135.080841,1.8876,391.6,1.86,1253.0
7373451,CONFIRMED,21.02250608,207.67593,4.1072,1772.5,3.07,521.0
7373451,CONFIRMED,226.8904775,207.35971,7.558,3136.4,4.53,236.0
7377033,FALSE POSITIVE,1.956811408,170.694208,2.1958,24905.0,21.58,1109.0
7380537,CANDIDATE,2.688899233,170.1020904,2.11275,37491.6,12.04,929.0
9479273,CONFIRMED,6.104849417,169.573477,4.6912,2090.3,3.18,784.0
9480189,CONFIRMED,6.581477136,174.787814,3.0896,2318.9,4.56,881.0
9480189,CONFIRMED,2.382652873,170.66626,1.8888,705.4,2.74,1237.0
9480189,CONFIRMED,24.66461416,189.02031,2.8579,2398.8,5.34,567.0
9512687,CONFIRMED,11.51517167,174.85855,2.006,1357.4,2.9,657.0
9513865,CONFIRMED,3.601465336,171.99184,2.2753,777.7,2.31,996.0
9595686,CANDIDATE,3.108251172,170.244566,2.5048,1867.7,4.43,1096.0
2166206,FALSE POSITIVE,8.09695764,140.74216,3.319,283.5,34.0,1197.0
2164169,CONFIRMED,32.3122867,133.867,6.569,677.8,4.84,699.0
2574338,CONFIRMED,9.22961384,138.43961,2.235,492.1,2.79,1021.0
2584163,CONFIRMED,14.5598556,135.95038,5.624,290.6,1.64,758.0
5899544,FALSE POSITIVE,1.739428983,354.889074,2.4894,5897.4,268.65,1268.0
5963222,FALSE POSITIVE,1.217266418,133.328666,3.3208,5811.5,14.49,2378.0
5982353,FALSE POSITIVE,19.563092517,134.3548284,6.9547,12992.2,23.76,965.0
3231341,CONFIRMED,4.24439049,137.06643,3.282,174.0,2.07,1305.0
2860866,CANDIDATE,90.1240507,356.23415,11.649,3020.3,7.12,485.0
2851100,FALSE POSITIVE,0.890110752,133.2647,0.8774,321.5,1.25,1372.0
3130300,FALSE POSITIVE,5.76573396,133.30941,2.924,248.0,7.47,1964.0
5735762,CONFIRMED,4.77800306,124.061465,2.7361,473.0,1.85,932.0
3240158,CONFIRMED,7.42608123,139.90039,3.6379,443.3,2.47,1037.0
3240158,CONFIRMED,15.9868932,137.5964,4.158,178.5,1.62,803.0
3966912,FALSE POSITIVE,55.6639167,156.35017,23.546,3414.4,34.14,434.0
3848972,FALSE POSITIVE,0.741057213,131.947273,1.05299,1996.3,26.67,1730.0
3860441,FALSE POSITIVE,2.988085455,133.27252,3.68,802.8,21.81,1101.0
8394721,CONFIRMED,81.0637895,139.53492,3.001,476.0,3.01,511.0
3765771,FALSE POSITIVE,2.783883492,133.227846,2.4546,903.9,67.17,1934.0
3557341,FALSE POSITIVE,0.393727296,178.587454,3.02,903.5,23.05,2216.0
3859628,CONFIRMED,8.17242644,361.20157,3.902,864.3,3.29,858.0
8631160,CANDIDATE,162.0479502,278.880573,9.8974,4840.5,11.52,437.0
8806072,CONFIRMED,40.05881661,169.91063,5.595,1239.4,3.43,489.0
8583696,CONFIRMED,50.28635977,167.63351,6.3212,1119.3,3.88,543.0
8804283,CONFIRMED,22.79020351,138.68515,5.0394,617.9,2.57,634.0
6541920,CONFIRMED,46.6856205,225.04604,6.3794,588.8,2.52,513.0
8804283,CONFIRMED,13.26079792,139.0988,3.912,199.4,1.47,760.0
8552565,FALSE POSITIVE,1.061932545,133.850441,2.1429,133.6,2.29,2508.0
10875245,CONFIRMED,3.180027898,133.49863,3.5797,120.3,1.53,1458.0
